event,band,time_original_mjd,time_days,flux,flux_err,flux_units,source_json,preprocessing
AT2020wey,UVW2.uvot,59150.587371,0.0,0.00044784,1.8669e-05,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,59154.262416,3.6750449999963166,0.00031173,1.3084e-05,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,59158.052851,7.465479999998934,0.00026928,1.1556e-05,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,59162.690267,12.10289599999669,0.00011508,5.9479e-06,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,59166.775519,16.188148000001092,6.6654e-05,4.4137e-06,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,59180.607927,30.02055599999585,3.7515e-05,2.6472e-06,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,59187.01162,36.42424899999605,2.4189e-05,3.5621e-06,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,59197.055705,46.46833399999741,2.8803e-05,7.8581e-06,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,59201.673502,51.086130999996385,2.3536e-05,3.5362e-06,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,60539.221382,1388.634011000002,4.1541e-06,2.7561e-06,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,60542.636622,1392.0492509999967,3.1287e-06,2.5449e-06,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,60543.162443,1392.5750719999996,2.1261e-06,4.1216e-06,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020wey,UVW2.uvot,60545.421259,1394.833888000001,4.7931e-06,2.1627e-06,catalog flux units,AT2020wey.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
