event,band,time_original_mjd,time_days,flux,flux_err,flux_units,source_json,preprocessing
AT2020yue,g.ztf,58482.50486110011,0.0,4.185320499289321e-06,2.960545751382468e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58491.4765625,8.971701399888843,4.092364818944389e-07,3.1808622343440533e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58493.55314810015,11.048287000041455,2.5436572625112234e-06,1.92134671626972e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58494.481377299875,11.976516199763864,2.8196543487133304e-06,1.7337175324954212e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58508.54017359996,26.03531249985099,1.0445752482537509e-06,7.246526899435476e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58511.421747699846,28.916886599734426,5.620304634507874e-06,2.754858749058103e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58511.46534720017,28.960486100055277,8.581831976348915e-07,2.9297747127947393e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58522.43873840012,39.933877300005406,4.221754311163103e-06,3.7222942360557125e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58567.253564800136,84.74870370002463,3.289336139862491e-06,2.2148805868230147e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58597.253645800054,114.74878469994292,2.927535287016684e-06,2.357930758799998e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58601.22862270009,118.72376159997657,2.452829815032022e-06,1.909702619468987e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58612.173726900015,129.66886579990387,5.252919080479778e-06,2.0045192426904243e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58634.19482639991,151.6899652997963,2.279428505512151e-06,2.1983807720501415e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58637.22318289988,154.71832179976627,5.842622114484991e-06,2.832108106189633e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58640.171990700066,157.66712959995493,3.2066579004470423e-06,4.5958689876918164e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58648.17131939996,165.66645829984918,4.293578477721837e-06,8.312223598111532e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58651.173402800225,168.66854170011356,5.683329403506446e-06,8.96634229605841e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58662.201527799945,179.69666669983417,5.284142485766447e-06,3.734671926998378e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58789.50731479982,307.002453699708,4.527085789148749e-06,2.8311627266894456e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58828.543750000186,346.0388889000751,1.0738837565497436e-06,6.685713994203741e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58836.54865740007,354.04379629995674,5.088910261071552e-07,3.1181917815121367e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58849.50034719985,366.9954860997386,2.1288343079646527e-06,1.996867602652526e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58852.50233800011,369.9974768999964,1.43872617938894e-06,1.986690380142347e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58864.41498839995,381.91012729983777,1.1947167285677582e-06,3.1337891433108595e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58871.43718749983,388.9323263997212,5.017127153963159e-07,2.434509126416204e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58891.42269679997,408.91783569986,2.105037139082939e-06,6.265177172292393e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58900.33100689994,417.82614579983056,6.475978696471016e-07,2.486886313352555e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
AT2020yue,g.ztf,58905.31059029978,422.80572919966653,2.048060381571277e-06,3.2652848980649174e-06,catalog flux units,AT2020yue.json.txt,positive finite flux/error only; time shifted per band to min(time)=0
